time,timestamp,frontend_recommendationservice,checkoutservice_emailservice,frontend_cartservice,cartservice_redis-cart,frontend_checkoutservice,frontend_currencyservice,checkoutservice_cartservice,productcatalogservice_mysql,gateway_nats,checkoutservice_shippingservice,frontend_shippingservice,checkoutservice_productcatalogservice,frontend_adservice,checkoutservice_currencyservice,checkoutservice_paymentservice,adservice_mysql,frontend_productcatalogservice,recommendationservice_productcatalogservice
2022-08-14 12:22:48.799440964 +0000 UTC m=+37621.031242325,1660479768,0.023815789473684214,0.0075,0.005555555555555556,0.5634666666666667,0.5,0.06323529411764706,0.007,12.854,0.019600000000000003,0.003,0.003823529411764706,0.008125,0.01957446808510638,0.01,0.00625,6.552,0.004667953667953668,0.009848484848484848
2022-08-14 12:23:48.668732424 +0000 UTC m=+37680.900533785,1660479828,0.023088235294117646,0.0036666666666666666,0.004612903225806452,0.6311333333333333,0.2,0.009423076923076923,0.004200000000000001,15.173866666666667,0.019600000000000003,0.004200000000000001,0.0036666666666666666,0.006388888888888889,0.019489795918367348,0.00875,0.006666666666666666,6.552,0.004205263157894738,0.009207317073170731
2022-08-14 12:24:48.829547114 +0000 UTC m=+37741.061348467,1660479888,0.020862068965517244,0.0075,0.0059765625,0.6307333333333334,0.175,0.009011627906976745,0.0075,13.789333333333333,0.019600000000000003,0.003,0.0034000000000000002,0.005,0.02005,0.004,0.003,7.98,0.003994565217391304,0.008418367346938776
2022-08-14 12:25:48.856533457 +0000 UTC m=+37801.088334812,1660479948,0.023316326530612243,0.003,0.005859375,0.6529333333333333,0.2125,0.007954545454545454,0.005,14.0136,0.02,0.005,0.0037,0.003,0.019279661016949154,0.003,0.0075,7.224,0.004075718015665796,0.009632352941176469
2022-08-14 12:26:48.839944203 +0000 UTC m=+37861.071745564,1660480008,0.02035714285714286,0.0036666666666666666,0.004154929577464788,0.6544,0.2125,0.010937499999999996,0.004200000000000001,15.198,0.02,0.0032857142857142855,0.0035000000000000005,0.004833333333333334,0.019736842105263157,0.006875000000000002,0.0036666666666666666,7.98,0.004241758241758243,0.008125
2022-08-14 12:27:48.750371475 +0000 UTC m=+37920.982172830,1660480068,0.02185483870967742,0.005,0.005086206896551725,0.7029333333333333,0.225,0.009518072289156628,0.004,15.567733333333333,0.02142222222222222,0.0034000000000000002,0.0034,0.0034000000000000002,0.018771186440677965,0.006666666666666666,0.003,7.056,0.0043775510204081625,0.009125
2022-08-14 12:28:48.683883683 +0000 UTC m=+37980.915685061,1660480128,0.019375,0.0075,0.005508474576271186,0.6452666666666667,0.16,0.009043478260869566,0.007142857142857143,13.504,0.020666666666666667,0.003,0.0038,0.00375,0.019915254237288134,0.003909090909090909,0.003,8.484,0.004547770700636942,0.008150000000000001
2022-08-14 12:29:48.708972993 +0000 UTC m=+38040.940774346,1660480188,0.023858695652173915,0.005,0.006321428571428572,0.6759333333333333,0.19,0.0077599999999999995,0.005,14.095866666666668,0.019600000000000003,0.003,0.0035,0.004200000000000001,0.01951923076923077,0.005,0.005,6.804,0.004718032786885246,0.009147727272727273
2022-08-14 12:30:48.616378484 +0000 UTC m=+38100.848179847,1660480248,0.02107142857142857,0.003999999999999999,0.00427536231884058,0.6671333333333334,0.1875,0.009444444444444446,0.003769230769230769,15.860133333333334,0.019600000000000003,0.0035714285714285713,0.003857142857142857,0.0045,0.019241071428571427,0.004157894736842105,0.00325,7.224,0.004320855614973262,0.008472222222222223
2022-08-14 12:31:48.71379664 +0000 UTC m=+38160.945597993,1660480308,0.022692307692307692,0.006666666666666666,0.0038750000000000004,0.6868,0.2125,0.00674,0.004200000000000001,15.723866666666666,0.0212,0.0036666666666666666,0.0036,0.004666666666666666,0.019051724137931034,0.00475,0.005,8.568,0.004401162790697674,0.01
2022-08-14 12:32:48.721859906 +0000 UTC m=+38220.953661261,1660480368,0.0211864406779661,0.0075,0.006151315789473684,0.7202666666666666,0.25,0.009235074626865672,0.005,15.679866666666667,0.019600000000000003,0.003666666666666667,0.0036923076923076927,0.003888888888888889,0.021,0.0075,0.004,6.636,0.00439344262295082,0.009488636363636364
2022-08-14 12:33:48.924565991 +0000 UTC m=+38281.156367348,1660480428,0.020921052631578948,0.0075,0.0067857142857142855,0.5782666666666667,0.3125,0.009065656565656563,0.0064285714285714285,15.767866666666666,0.02,0.0035,0.003625,0.0037272727272727275,0.020691489361702124,0.025,0.0035,8.148,0.0044,0.00875
2022-08-14 12:34:48.847875858 +0000 UTC m=+38341.079677212,1660480488,0.021694915254237286,0.004,0.0048095238095238095,0.7751333333333333,0.25,0.020923913043478258,0.003,13.549466666666667,0.019600000000000003,0.003,0.0035454545454545456,0.00375,0.020471698113207547,0.005,0.004,7.56,0.0056007067137809185,0.01075
2022-08-14 12:35:48.86714014 +0000 UTC m=+38401.098941495,1660480548,0.020450819672131148,0.00625,0.006388888888888889,0.6590666666666667,0.125,0.008419811320754715,0.00625,12.917866666666667,0.0228,0.0034000000000000002,0.003857142857142857,0.0036666666666666666,0.019899999999999998,0.0038000000000000004,0.003,6.468,0.004550000000000001,0.0090625
2022-08-14 12:36:48.717755745 +0000 UTC m=+38460.949557110,1660480608,0.02131578947368421,0.0075,0.006538461538461538,0.6196,0.3333333333333333,0.008810679611650486,0.004200000000000001,14.328666666666667,0.019600000000000003,0.0032857142857142855,0.003421052631578948,0.003888888888888889,0.02024038461538461,0.009166666666666668,0.003,7.56,0.004598726114649681,0.00877659574468085
2022-08-14 12:37:48.748034412 +0000 UTC m=+38520.979835790,1660480668,0.021612903225806456,0.005,0.00415,0.7339333333333333,0.19375,0.007306201550387598,0.003,16.745066666666666,0.019600000000000003,0.003,0.0039000000000000003,0.005,0.019152542372881356,0.007500000000000001,0.005,7.812,0.004672413793103449,0.009679487179487179
2022-08-14 12:38:48.579197171 +0000 UTC m=+38580.810998535,1660480728,0.022287234042553193,0.0075,0.004368421052631579,0.5731333333333333,0.375,0.0073076923076923084,0.005,11.472266666666666,0.019600000000000003,0.003,0.003666666666666667,0.004200000000000001,0.019,0.01,0.005,6.636,0.004335548172757475,0.009054054054054052
2022-08-14 12:39:48.622733035 +0000 UTC m=+38640.854534390,1660480788,0.0234375,0.0075,0.006688311688311689,0.6934,0.175,0.012916666666666658,0.004,14.848133333333333,0.019600000000000003,0.0034000000000000002,0.003434782608695652,0.005,0.021686046511627907,0.0046,0.004,7.392,0.0043217391304347826,0.009076086956521739
2022-08-14 12:40:48.707862102 +0000 UTC m=+38700.939663456,1660480848,0.0241,0.006666666666666666,0.0055147058823529415,0.7140666666666667,0.2,0.015660377358490567,0.006,17.1588,0.019600000000000003,0.0036666666666666666,0.0035,0.00875,0.019025423728813558,0.004428571428571428,0.0036666666666666666,7.224,0.0045769230769230765,0.00938888888888889
2022-08-14 12:41:48.681469115 +0000 UTC m=+38760.913270468,1660480908,0.019612676056338024,0.0035,0.004076923076923077,0.7332666666666666,0.2,0.007226890756302521,0.0038571428571428567,16.003466666666668,0.019600000000000003,0.0035,0.0037777777777777783,0.004666666666666666,0.019404761904761904,0.0075,0.0035,9.24,0.004173469387755101,0.008125
2022-08-14 12:42:48.746058448 +0000 UTC m=+38820.977859801,1660480968,0.02215,0.0075,0.004932203389830509,0.5952000000000001,0.375,0.028676470588235282,0.005,14.247066666666667,0.019600000000000003,0.003,0.003461538461538461,0.0036666666666666666,0.01894736842105263,0.004333333333333333,0.003,7.14,0.004640522875816994,0.00877906976744186
2022-08-14 12:43:48.951028617 +0000 UTC m=+38881.182829999,1660481028,0.02175,0.01,0.006442307692307692,0.6445333333333333,0.2125,0.008443396226415094,0.005,16.0496,0.0212,0.0032857142857142855,0.003666666666666667,0.0034285714285714284,0.019439655172413795,0.00423076923076923,0.003,8.232,0.004197916666666666,0.009358974358974358
2022-08-14 12:44:48.848464008 +0000 UTC m=+38941.080265362,1660481088,0.0214622641509434,0.00625,0.005737704918032787,0.5794,0.3125,0.007606837606837607,0.004,14.658666666666665,0.019600000000000003,0.003,0.003941176470588235,0.0035714285714285713,0.020528846153846154,0.004428571428571428,0.004,7.896,0.004083333333333334,0.008785714285714287
2022-08-14 12:45:48.967505588 +0000 UTC m=+39001.199306941,1660481148,0.020153846153846154,0.0036666666666666666,0.00484375,0.6974666666666667,0.25,0.02361111111111111,0.005,15.11,0.0228,0.003,0.0032962962962962963,0.003333333333333333,0.02109375,0.029166666666666664,0.003,8.148,0.0044005763688760805,0.008166666666666668
2022-08-14 12:46:48.754435576 +0000 UTC m=+39060.986236969,1660481208,0.02276595744680851,0.00625,0.00401449275362319,0.6080666666666668,0.25,0.00995145631067961,0.005833333333333333,11.760399999999999,0.019600000000000003,0.0038571428571428567,0.003842105263157895,0.005625,0.018421052631578946,0.06875,0.0035,6.216,0.004487179487179487,0.009357142857142857
2022-08-14 12:47:48.827558617 +0000 UTC m=+39121.059359980,1660481268,0.0194921875,0.0075,0.006283783783783784,0.6256666666666666,0.3125,0.00884297520661157,0.007,14.480533333333334,0.0212,0.004,0.003823529411764706,0.007045454545454545,0.019910714285714285,0.005,0.00625,7.98,0.004469135802469136,0.008229166666666668
2022-08-14 12:48:48.705077166 +0000 UTC m=+39180.936878528,1660481328,0.021186440677966104,0.008,0.0061428571428571435,0.6843333333333333,0.19375,0.006734234234234235,0.005,15.647200000000002,0.019600000000000003,0.003666666666666667,0.003181818181818182,0.004333333333333334,0.01863636363636363,0.00875,0.004,7.98,0.003953367875647668,0.008724489795918368
2022-08-14 12:49:48.729702614 +0000 UTC m=+39240.961503979,1660481388,0.01978813559322034,0.01375,0.003873239436619718,0.5916,,0.008940217391304347,0.007,14.242799999999999,0.019600000000000003,0.0034000000000000002,0.003933333333333333,0.00625,0.019241071428571427,0.004,0.003,7.476,0.0040999999999999995,0.008333333333333331
2022-08-14 12:50:48.721078095 +0000 UTC m=+39300.952879467,1660481448,0.022980769230769228,0.0075,0.00659375,0.6970666666666667,0.19375,0.008257575757575757,0.00625,16.339866666666666,0.0212,0.003,0.003461538461538461,0.005625,0.0205,0.004818181818181819,0.0034000000000000002,6.804,0.004725373134328358,0.0095
2022-08-14 12:51:48.774307582 +0000 UTC m=+39361.006108935,1660481508,0.020615384615384615,0.0075,0.00625,0.7013333333333334,0.2125,0.023026315789473683,0.006666666666666666,15.286,0.0212,0.0032857142857142855,0.003538461538461539,0.003888888888888889,0.020597826086956525,0.053125,0.005,7.98,0.004648093841642229,0.009186046511627907
2022-08-14 12:52:48.701424802 +0000 UTC m=+39420.933226162,1660481568,0.020416666666666666,0.005,0.0051875,0.5603333333333333,0.25,0.009489795918367346,0.0036666666666666666,12.8128,0.019600000000000003,0.003,0.0036,0.005,0.019764150943396223,0.0375,0.005,7.056,0.004271523178807946,0.00804054054054054
2022-08-14 12:53:48.734647522 +0000 UTC m=+39480.966448877,1660481628,0.019962686567164177,0.004,0.003923076923076923,0.7430666666666668,0.1875,0.008873873873873873,0.0035,14.608266666666667,0.019600000000000003,0.0036666666666666666,0.0032222222222222222,0.005833333333333333,0.018922413793103447,0.065,0.003,7.224,0.004561403508771929,0.008537735849056602
2022-08-14 12:54:48.868860903 +0000 UTC m=+39541.100662257,1660481688,0.022142857142857138,0.0075,0.0069117647058823525,0.7098666666666666,0.175,0.008994845360824745,0.006666666666666667,18.4,0.019600000000000003,0.003,0.0037619047619047623,0.004555555555555556,0.019642857142857146,0.003933333333333333,0.003,8.316,0.004407216494845361,0.009293478260869565
2022-08-14 12:55:49.109957641 +0000 UTC m=+39601.341758994,1660481749,0.020153846153846154,0.0075,0.006198630136986301,0.6516000000000001,0.175,0.010865384615384627,0.005,14.8744,0.019600000000000003,0.003,0.0035714285714285718,0.0036666666666666666,0.019905660377358494,0.0034000000000000002,0.003,8.148,0.004520710059171597,0.008604651162790699
2022-08-14 12:56:48.766671622 +0000 UTC m=+39660.998472975,1660481808,0.01984375,0.0075,0.004055555555555555,0.6175333333333333,0.25,0.008611111111111111,0.003333333333333333,15.283866666666666,0.0228,0.0032857142857142855,0.0033529411764705885,0.003888888888888889,0.03786764705882353,0.0047777777777777775,0.0036666666666666666,2.6859333333333333,0.0040971128608923895,0.008018867924528302
2022-08-14 12:57:48.75743103 +0000 UTC m=+39720.989232406,1660481868,0.025357142857142863,0.005,0.003849315068493151,0.6928666666666666,0.205,0.011209677419354835,0.004,12.372133333333334,0.019600000000000003,0.003666666666666667,0.003421052631578948,0.004,0.048706896551724145,0.0038,0.004,,0.004459119496855345,0.012727272727272726
2022-08-14 12:58:48.74630106 +0000 UTC m=+39780.978102413,1660481928,0.021188524590163935,0.006875,0.006414473684210526,0.6722666666666667,0.16,0.006751824817518248,0.005,13.320933333333333,0.0228,0.0032222222222222222,0.003636363636363637,0.0065,0.02596153846153846,0.003666666666666667,0.0035,7.224,0.00451875,0.008877551020408162
2022-08-14 12:59:48.711810413 +0000 UTC m=+39840.943611790,1660481988,0.020848214285714286,0.007083333333333334,0.005860655737704918,0.6084666666666667,0.15,0.009527777777777779,0.005625,14.3024,0.019600000000000003,0.0038000000000000004,0.003823529411764706,0.0055,0.02308139534883721,0.003933333333333333,0.003,7.896,0.004424148606811145,0.008645833333333332
2022-08-14 13:00:48.767761922 +0000 UTC m=+39900.999563283,1660482048,0.023529411764705885,0.005,0.004194444444444444,0.6559333333333333,0.175,0.008271028037383176,0.0046,15.789866666666667,0.019600000000000003,0.0035714285714285713,0.0036956521739130435,0.0075,0.034722222222222224,0.04375,0.0036666666666666666,7.56,0.0044898550724637686,0.009261363636363637
2022-08-14 13:01:48.856568916 +0000 UTC m=+39961.088370280,1660482108,0.023382352941176472,0.0075,0.004297297297297296,0.7007333333333333,0.375,0.007627118644067797,0.005,14.408133333333334,0.0212,0.005,0.0032307692307692306,0.003,0.020227272727272726,0.004,0.0075,8.232,0.004452449567723343,0.009418604651162791
2022-08-14 13:02:48.862842489 +0000 UTC m=+40021.094643843,1660482168,0.022,0.006666666666666666,0.005685483870967742,0.7079333333333333,0.2,0.008806306306306308,0.006666666666666666,16.872799999999998,0.0228,0.0036666666666666666,0.003666666666666667,0.004555555555555556,0.0211,0.004692307692307693,0.0032857142857142855,7.644,0.004548780487804878,0.009573170731707319
2022-08-14 13:03:48.831532944 +0000 UTC m=+40081.063334305,1660482228,0.021186440677966104,0.006666666666666666,0.00631578947368421,0.6570666666666667,0.2125,0.009805825242718448,0.004200000000000001,16.029733333333333,0.0228,0.004200000000000001,0.0034545454545454545,0.005625,0.02140625,0.01,0.0036666666666666666,7.98,0.003947103274559194,0.009189189189189189
2022-08-14 13:04:48.844327888 +0000 UTC m=+40141.076129268,1660482288,0.02193181818181818,,0.003984615384615385,0.5325333333333333,0.175,0.008152173913043478,,13.5296,0.021066666666666668,,0.003666666666666667,,0.019056603773584903,,,6.888,0.004303225806451613,0.0085
2022-08-14 13:05:48.749488622 +0000 UTC m=+40200.981289976,1660482348,0.020125,0.0075,0.006325757575757575,0.5841333333333333,0.25,0.00777027027027027,0.009,13.417466666666668,,0.003,0.0035714285714285718,0.00875,0.0224390243902439,0.0175,0.004333333333333333,7.644,0.004501683501683501,0.00877906976744186
2022-08-14 13:06:48.696484757 +0000 UTC m=+40260.928286110,1660482408,0.023563829787234043,0.0075,0.006120689655172414,0.5723333333333334,0.19375,0.008872549019607844,0.007,13.946133333333334,0.019600000000000003,0.004,0.003999999999999999,0.0046,0.02016949152542373,0.003666666666666667,0.004,8.484,0.004992805755395683,0.009615384615384614
2022-08-14 13:07:48.871792974 +0000 UTC m=+40321.103594326,1660482468,0.027840909090909093,0.006875,0.004283582089552238,0.6482,0.19,0.008958333333333332,0.003363636363636364,15.092266666666667,0.0212,0.003,0.004333333333333334,0.0044,0.02125,0.06111111111111112,0.0038000000000000004,6.972,0.004887417218543046,0.011551724137931036
2022-08-14 13:08:48.846612445 +0000 UTC m=+40381.078413797,1660482528,0.020942622950819667,0.003,0.0036829268292682925,0.6691333333333334,0.175,0.009266304347826087,0.0032857142857142855,15.5592,0.0228,0.0032857142857142855,0.0037058823529411765,0.004333333333333333,0.01969827586206897,0.00625,0.003,8.064,0.004388724035608309,0.008833333333333332
2022-08-14 13:09:48.57617032 +0000 UTC m=+40440.807971673,1660482588,0.019886363636363636,0.0075,0.006267605633802817,0.5520666666666667,0.25,0.006814159292035398,0.005,14.064666666666666,0.0228,0.003,0.0032857142857142855,0.0036666666666666666,0.020296610169491525,0.0035,0.003,8.82,0.004553459119496855,0.008194444444444445
2022-08-14 13:10:48.752909201 +0000 UTC m=+40500.984710563,1660482648,0.02044642857142857,0.00875,0.005564516129032258,0.642,0.175,0.007391304347826088,0.005,15.567733333333333,0.0228,0.003,0.0035555555555555557,0.003,0.02196808510638298,0.0045,0.003,8.148,0.004204545454545455,0.008841463414634146
2022-08-14 13:11:48.705711712 +0000 UTC m=+40560.937513065,1660482708,0.02277777777777778,0.004333333333333333,0.00423943661971831,0.7030666666666667,0.25,0.007819999999999999,0.0038571428571428567,15.946,,0.0038571428571428567,0.003521739130434782,0.0035454545454545456,0.0202,0.003923076923076923,0.0035,7.728,0.004455587392550143,0.009476744186046512
2022-08-14 13:12:48.764935884 +0000 UTC m=+40620.996737238,1660482768,0.022244897959183673,,0.004344262295081967,0.5294,,0.009291666666666669,,13.721200000000001,,,0.003588235294117647,,0.022,,,7.56,0.004195195195195195,0.00956896551724138
2022-08-14 13:13:49.01103826 +0000 UTC m=+40681.242839613,1660482829,0.0225,0.0075,0.006197183098591549,0.5666,0.175,0.009660194174757282,0.0075,14.524533333333332,0.019600000000000003,0.0034000000000000002,0.003666666666666667,0.006875,0.018171641791044774,0.0036666666666666666,0.003,8.232,0.004027027027027027,0.009226190476190476
